155, 4.020000000000000000e+02
156, 5.900000000000000000e+02
157, 6.260000000000000000e+02
158, 7.980000000000000000e+02
159, 9.580000000000000000e+02
160, 1.149000000000000000e+03
161, 1.345000000000000000e+03
162, 1.521000000000000000e+03
163, 1.701000000000000000e+03
164, 1.901000000000000000e+03
165, 2.037000000000000000e+03
166, 2.144000000000000000e+03
167, 2.406000000000000000e+03
168, 2.353000000000000000e+03
169, 2.404000000000000000e+03
170, 2.520000000000000000e+03
171, 2.448000000000000000e+03
172, 2.471000000000000000e+03
173, 2.309000000000000000e+03
174, 2.215000000000000000e+03
175, 2.079000000000000000e+03
176, 1.945000000000000000e+03
177, 1.781000000000000000e+03
178, 1.545000000000000000e+03
179, 1.366000000000000000e+03
180, 1.183000000000000000e+03
181, 9.690000000000000000e+02
182, 7.840000000000000000e+02
183, 6.820000000000000000e+02
184, 5.630000000000000000e+02
185, 4.350000000000000000e+02
186, 3.590000000000000000e+02
187, 2.730000000000000000e+02
188, 1.960000000000000000e+02
189, 1.670000000000000000e+02
190, 1.210000000000000000e+02
191, 1.020000000000000000e+02
192, 6.900000000000000000e+01
193, 5.000000000000000000e+01
194, 2.400000000000000000e+01
195, 1.900000000000000000e+01
196, 1.600000000000000000e+01
197, 8.000000000000000000e+00
198, 6.000000000000000000e+00
199, 5.000000000000000000e+00
200, 1.000000000000000000e+00
201, 2.000000000000000000e+00
202, 1.000000000000000000e+00
203, 1.000000000000000000e+00
204, 0.000000000000000000e+00
205, 0.000000000000000000e+00
206, 0.000000000000000000e+00
207, 0.000000000000000000e+00
208, 0.000000000000000000e+00
209, 0.000000000000000000e+00
210, 0.000000000000000000e+00
211, 0.000000000000000000e+00
212, 0.000000000000000000e+00
213, 0.000000000000000000e+00
214, 0.000000000000000000e+00
215, 0.000000000000000000e+00
216, 0.000000000000000000e+00
217, 0.000000000000000000e+00
218, 0.000000000000000000e+00
219, 0.000000000000000000e+00
220, 0.000000000000000000e+00
221, 0.000000000000000000e+00
222, 0.000000000000000000e+00
223, 0.000000000000000000e+00
224, 0.000000000000000000e+00
225, 0.000000000000000000e+00
226, 0.000000000000000000e+00
227, 0.000000000000000000e+00
228, 0.000000000000000000e+00
229, 0.000000000000000000e+00
230, 0.000000000000000000e+00
231, 0.000000000000000000e+00
232, 0.000000000000000000e+00
233, 0.000000000000000000e+00
234, 0.000000000000000000e+00
235, 0.000000000000000000e+00
236, 0.000000000000000000e+00
237, 0.000000000000000000e+00
238, 0.000000000000000000e+00
239, 0.000000000000000000e+00
240, 0.000000000000000000e+00
241, 0.000000000000000000e+00
242, 0.000000000000000000e+00
243, 0.000000000000000000e+00
244, 0.000000000000000000e+00
245, 0.000000000000000000e+00
246, 0.000000000000000000e+00
247, 0.000000000000000000e+00
248, 0.000000000000000000e+00
249, 0.000000000000000000e+00
250, 0.000000000000000000e+00
251, 0.000000000000000000e+00
252, 0.000000000000000000e+00
253, 0.000000000000000000e+00
254, 0.000000000000000000e+00
255, 0.000000000000000000e+00
